Regulator	Target	MI	pvalue
PCGF2	C17orf37	0.307430781609844	0.0
ZDHHC12	PPP1CA	0.5004980816592505	0.0
IGF1	ERVFRDE1	0.38701591728868046	1.3370095167997142E-5
NME2	NME1	0.7913765530054696	0.0
ZSWIM5	RIMKLA	0.2044376157117625	0.0
HDAC3	BOD1	0.2007505618623103	1.3370095167997142E-5
PTTG1	KIFC1	0.8861885573118196	4.956476429285317E-8
MKL2	FAM179B	0.4902487883078776	4.956476429285317E-8
DRAP1	ARL6IP4	0.6224292926928435	4.956476429285317E-8
ZNF692	RGL2	0.36832177690267165	0.0031681260384378573
PSRC1	RECQL4	0.5269909725871444	0.0031681260384378573
SNAI1	SEMA7A	0.28838281251937437	0.0031681260384378573
TAF5L	TAF1A	0.43931762730951296	0.0
ING5	ASB1	0.2744422499469864	0.0
TIAL1	SMEK1	0.18546199872642113	1.3370095167997142E-5
JRKL	BIRC2	0.33615927390874334	0.0031681260384378573
ZNF18	LRRC48	0.2533767342526601	4.956476429285317E-8
ZEB1	ECM2	0.9267666021149714	0.0
SIN3B	WIZ	0.310118896497576	0.0
TEAD2	CACNA2D2	0.2747278816766443	0.0031681260384378573
CBX3	KIAA0101	0.385169884796847	0.0031681260384378573
HLX	HYAL2	0.370334130124494	0.0031681260384378573
MCTS1	RBMX2	0.26447274887180555	0.0
ICMT	TPRG1L	0.18515993938740327	0.0031681260384378573
ERG	ETS2	0.48931231069396186	0.0031681260384378573
KDM5C	SMC1A	0.3075318422923822	0.0
YEATS2	GMPS	0.34197556237916854	1.3370095167997142E-5
RPS3	SLC25A6	0.368980238218694	1.3370095167997142E-5
ZNF410	SLC39A9	0.3041988797649775	0.0
ZNF501	ZNF502	0.39648713570105226	0.0
POGZ	SETDB1	0.5469556253850958	0.0
MED28	DCAF16	0.2572197946827356	0.0
PASK	KIAA0907	0.23301334919512584	1.3370095167997142E-5
PRDX3	GLUD1	0.27057945111270554	4.956476429285317E-8
ZNF687	SNAP47	0.41536963907246577	0.0
GATAD2A	TCF3	0.366904032809917	1.3370095167997142E-5
RFXANK	C19orf50	0.44243379391065063	0.0031681260384378573
ZFP106	SECISBP2L	0.5884852322231349	4.956476429285317E-8
ZNF706	RPL30	0.38456809190630564	1.3370095167997142E-5
RFXANK	C19orf62	0.6568808566626656	0.0031681260384378573
IL16	EMB	0.30493415568374493	1.3370095167997142E-5
ECSIT	EIF3G	0.7168556448951799	0.0
ZNF385D	ERG	0.4315089212543487	1.3370095167997142E-5
MLXIP	GATA3	0.33555501844456725	0.0031681260384378573
LDB2	TM4SF18	0.5430453862488674	0.0
ZNF593	GADD45GIP1	0.6500588528758561	4.956476429285317E-8
C11orf30	ACER3	0.369643355286178	0.0031681260384378573
BRCA2	SGOL2	0.5400245704014298	4.956476429285317E-8
ZMYND15	HLA-J	0.2290790022329407	1.3370095167997142E-5
ZMYND15	HLA-F	0.3348294557224502	1.3370095167997142E-5
BLOC1S2	CDC123	0.23641856984818355	0.0031681260384378573
HMGN1	ATP5J	0.3158482288843576	0.0
HMGN1	ATP5O	0.27776642670138796	0.0031681260384378573
SUPT4H1	RNF43	0.26332902119440976	0.0
DNTTIP2	BCL10	0.2671240023618855	0.0031681260384378573
CREB3	GRHPR	0.3166908745177147	0.0
EID1	RAB11A	0.2233872807846129	0.0031681260384378573
IGHMBP2	PELI3	0.3100829126620079	4.956476429285317E-8
ILF3	C4orf3	0.25883939539013023	0.0031681260384378573
MYB	MREG	0.38488536928426176	0.0031681260384378573
PTTG1	LMNB1	0.8299968271959864	1.3370095167997142E-5
ZNF358	CCDC92	0.27100791895768694	0.0
E2F3	ACTR3	0.31203882241720704	4.956476429285317E-8
ENO1	ZNF259	0.3007855370673722	4.956476429285317E-8
FLII	FLCN	0.18469416720136134	0.0031681260384378573
CCDC85B	INO80B	0.707005916875359	0.0
TBX6	MYST1	0.4026180865086829	1.3370095167997142E-5
TRIP13	PAPD7	0.3010545779738919	0.0
ZCRB1	PIGP	0.18841284004253822	0.0031681260384378573
IGF2	CNRIP1	0.5905805602538473	1.3370095167997142E-5
VPS36	PIBF1	0.3833062737217956	4.956476429285317E-8
SRF	PPP1R15A	0.33079932342560614	1.3370095167997142E-5
CNOT8	FAM114A2	0.3171774776323186	4.956476429285317E-8
NDUFA13	CNPY3	0.5027812483608513	1.3370095167997142E-5
PRMT7	FAM96B	0.4011897170309733	4.956476429285317E-8
YEATS4	AIMP1	0.1986206635902011	1.3370095167997142E-5
ZNF75D	TAF1	0.34841119311996516	0.0031681260384378573
GLI1	C7	0.47865267892523483	4.956476429285317E-8
INHBA	TNFAIP6	0.4325633763095709	1.3370095167997142E-5
ZBTB7A	DDA1	0.24636658228882014	0.0031681260384378573
SCML2	OTUD6B	0.28789322015000995	0.0031681260384378573
TIMELESS	NDE1	0.3055625938387297	4.956476429285317E-8
BTAF1	CHMP4B	0.3702141673069139	1.3370095167997142E-5
GAS7	IL16	0.5187239552401447	1.3370095167997142E-5
MKL2	CTU2	0.4172284934003516	0.0031681260384378573
ZNF664	DENR	0.3527344783003593	0.0
FLII	FLNA	0.22826589183016344	0.0031681260384378573
ZNF177	ZNF763	0.27444918067830865	1.3370095167997142E-5
ZNF862	LAMB2L	0.23800752090767346	0.0
CAT	TGFBR2	0.44038875883765227	0.0031681260384378573
MAX	BATF	0.22886898554148516	0.0031681260384378573
JUND	DUSP8	0.18932369981626515	4.956476429285317E-8
IL6	LOC100302650	0.4529330434094341	0.0031681260384378573
C11orf30	LOC150786	0.44606665233325793	0.0031681260384378573
ZNF23	PDXDC2	0.2423733856187718	0.0
ZC3H12B	CACNB2	0.28015114286432663	0.0031681260384378573
CNOT6	ANKRD32	0.3454192322690517	0.0
SIRT6	MBD3	0.6291589535712919	1.3370095167997142E-5
MIER2	C2CD4C	0.23886196711425534	0.0031681260384378573
CEBPZ	FASTKD2	0.29530928728248307	1.3370095167997142E-5
RDBP	ABT1	0.5231184294149547	0.0031681260384378573
TRPS1	MYO6	0.26753172755476984	1.3370095167997142E-5
TAF4B	MLLT10	0.34050764677126166	1.3370095167997142E-5
IRF8	SASH3	1.0588951726844429	0.0
ZBTB22	LOC100270746	0.24445371057447307	4.956476429285317E-8
BNC2	LAMB1	0.708411179044593	0.0031681260384378573
ZNF763	ZNF554	0.2386737434877313	0.0031681260384378573
MKL2	IL6ST	0.5378926887172742	0.0
ZNF18	C17orf97	0.2610082837982846	1.3370095167997142E-5
IKBKB	WDR52	0.24224544143495463	0.0031681260384378573
TFEC	FYB	0.9718648604032698	0.0
CCNL2	COLQ	0.28183218723171466	0.0031681260384378573
IFI16	OBFC2A	0.4690766895517905	0.0
RQCD1	USP37	0.4355019035953149	0.0
BCL9L	HYOU1	0.23166394571502646	0.0
ZNF554	C19orf44	0.2434541498542456	0.0
MEIS3	LOXL1	0.30055185705364174	0.0
ITGB3BP	TXNDC12	0.20333705941778196	1.3370095167997142E-5
CBL	CEP170	0.3997877897197204	0.0031681260384378573
ZFP64	RAE1	0.34054104768507326	0.0
ZCWPW1	DHRS12	0.20367494475452896	0.0031681260384378573
HELLS	ERCC6L	0.6504001062399584	4.956476429285317E-8
RASSF7	EPS8L1	0.457355384863036	0.0
RASSF7	EPS8L2	0.6253107993467542	0.0
ZMAT1	FOXD4L2	0.20252589456157022	4.956476429285317E-8
GZF1	CRNKL1	0.32089400654452344	0.0
ZMYM1	ZMYM6	0.47560411210452325	0.0
ZMYM1	ZMYM4	0.5676238538670322	0.0
ICAM1	C1orf38	0.3991955254227266	0.0031681260384378573
ZNF699	GOLIM4	0.45580684547106376	0.0031681260384378573
MYB	MTL5	0.4161160466804949	1.3370095167997142E-5
CDK9	MAGT1	0.29414275885772523	0.0031681260384378573
BRD7	AURKA	0.28460883212531685	0.0031681260384378573
ZNF846	FOXM1	0.3165086898147285	4.956476429285317E-8
ZNF706	NDUFAF2	0.2258727045893305	0.0031681260384378573
DGKQ	INPPL1	0.24604755755240756	4.956476429285317E-8
JRKL	MTMR2	0.549896877061539	0.0
LEO1	C15orf44	0.23174387997456414	0.0031681260384378573
EAF1	PDCD6IP	0.376914089351706	0.0031681260384378573
ZNHIT3	SUPT4H1	0.325692869399824	0.0031681260384378573
IRX2	KCTD1	0.17724408426247473	0.0031681260384378573
DMD	EFHA2	0.5644120453176867	1.3370095167997142E-5
ZCCHC4	ANAPC4	0.3088138640612511	0.0
TCEA3	LOC388588	0.29040674961961255	0.0031681260384378573
RPL6	EEF2	0.2758940558709357	1.3370095167997142E-5
ANKZF1	CDK3	0.36143237839314324	0.0031681260384378573
PRMT5	GMPR2	0.20335741453456757	0.0031681260384378573
PCGF6	CUTC	0.22520417387745173	0.0
TOPORS	RNF38	0.494429915819619	0.0
SUZ12	FBXL20	0.36085636848928804	1.3370095167997142E-5
ZNF83	C10orf68	0.27812394575039645	1.3370095167997142E-5
SPDEF	GUCY2D	0.22031644831118635	4.956476429285317E-8
PML	SOCS1	0.39268217283756	0.0
ZNF410	ATP6V1D	0.29773994344658333	0.0
ESR1	ANKRD42	0.3817143012498154	0.0031681260384378573
NAB2	RNF183	0.19574219517078592	1.3370095167997142E-5
SPI1	ADAM8	0.3541693817137361	1.3370095167997142E-5
LASS2	ADIPOR1	0.3909607957383609	0.0
IGF1	LAMA2	0.7344443809881519	0.0
FOXO1	LRCH1	0.5659112464786472	0.0
SAFB2	U2AF2	0.4180686920610033	0.0031681260384378573
RUNX1T1	ZEB1	0.931750942276366	0.0
CALCOCO1	ADCY6	0.2889920085727574	0.0
ZCCHC24	DKC1	0.4321931172300002	4.956476429285317E-8
ATP8B1	LRRFIP1	0.37945321920414254	0.0
CTNNBIP1	LYPLA2P1	0.27374606302114907	1.3370095167997142E-5
GRHL2	SUDS3	0.29121990860410313	4.956476429285317E-8
KDM4D	CEP57	0.28520719068198835	1.3370095167997142E-5
MIER1	FPGT	0.31328924488197174	4.956476429285317E-8
NME2	PTRH2	0.44821887588239456	0.0
PBXIP1	LIN54	0.2994892449864386	1.3370095167997142E-5
PRKDC	KDM1B	0.3930899718236893	0.0031681260384378573
CAND1	DHX9	0.46024522581717797	0.0
NFE2L1	TBC1D9B	0.17766723958999298	0.0031681260384378573
PTTG1	C16orf61	0.4393272592201574	0.0
ASCC3	KPNA3	0.3507380859806666	0.0031681260384378573
BCL6B	LRRC32	0.6053225289714637	4.956476429285317E-8
ZNF763	ZNF846	0.34502194817688225	0.0
ZFYVE27	LDB1	0.24633679644935666	0.0
ZNF10	EPM2AIP1	0.30879741601160227	0.0031681260384378573
MRPL12	RUVBL2	0.5247992945633897	0.0031681260384378573
ZDHHC20	TMOD3	0.45594905948542463	1.3370095167997142E-5
RARA	GTPBP8	0.3363490017467338	1.3370095167997142E-5
BNC2	PRDM6	0.5057295008075772	4.956476429285317E-8
MRPL28	C16orf13	0.7432380409555275	1.3370095167997142E-5
CENPK	NUSAP1	0.6541749666895335	0.0
HDGF	FAM64A	0.5073701331483487	0.0031681260384378573
SUPT4H1	RAD51C	0.30577870825885284	0.0
MRPL28	C16orf42	1.04443935630943	0.0
RBM39	TMEM214	0.2113054125672722	1.3370095167997142E-5
FLI1	ELMO1	0.9005116865632207	0.0
NLRP3	CACNA2D4	0.3350213375452147	0.0031681260384378573
BRD8	HARS2	0.2597419456817948	0.0
AEBP1	NBL1	0.4975597822220112	0.0
ZNF607	ZNF526	0.19245934293741698	1.3370095167997142E-5
IRF3	PPP1R12C	0.6424126535385465	0.0
YAF2	SFRS12IP1	0.20792430528995726	1.3370095167997142E-5
PTTG1	KIF20A	0.9300080249550378	0.0
EBF2	ABCC9	0.749707665012662	0.0
ZNF839	DCST2	0.2969112799337211	1.3370095167997142E-5
TRIM29	HSD17B2	0.37564099140791374	0.0
PPARD	ARSG	0.2968821435952873	0.0031681260384378573
SUV420H2	LOC80154	0.3063939135212961	0.0031681260384378573
SNW1	MARK3	0.26329246994581046	1.3370095167997142E-5
C5orf41	TPI1	0.4605211462964931	1.3370095167997142E-5
VEGFA	NDRG1	0.1773481870760399	0.0
NOTCH2	ASXL2	0.5234345525805404	0.0031681260384378573
CIITA	ARHGAP9	0.82000425690218	1.3370095167997142E-5
HDAC7	SH2B1	0.3597502709256917	0.0031681260384378573
ZMYND10	BAI2	0.36864302895107876	4.956476429285317E-8
ZBED3	TTBK2	0.35733290665636064	0.0031681260384378573
FOXM1	FGD1	0.326687268206166	1.3370095167997142E-5
CLOCK	SGK196	0.6229612380069111	0.0
TLR4	CALCR	0.3061900553731689	0.0031681260384378573
ASCC3	MAP3K7	0.5016609644209443	4.956476429285317E-8
PLRG1	METAP1	0.22635968334705167	4.956476429285317E-8
VENTX	ITIH4	0.2267863679747432	1.3370095167997142E-5
EID2	CRIPT	0.16622494410323263	1.3370095167997142E-5
CD86	IL10RA	0.7241690008156141	0.0031681260384378573
ZNF507	ASNA1	0.4511025020060894	0.0
ELL2	CCPG1	0.26745878926558725	0.0
CHD3	ZNF785	0.24169397517657187	0.0031681260384378573
C1orf83	IPP	0.34949400337102293	0.0
PHTF2	YWHAG	0.26698240799190254	0.0
ASF1B	TK1	0.6905829109992742	4.956476429285317E-8
PRKDC	UBXN2B	0.5194251620747794	0.0031681260384378573
MSL3	TBPL1	0.32344123269866276	0.0
PPP1R10	CDK12	0.2168237768006449	1.3370095167997142E-5
TBPL1	UBE2E3	0.32468664278274373	0.0031681260384378573
RCOR3	SPEF2	0.30682695369625	0.0031681260384378573
ZNF789	LOC100130557	0.2812317481288922	0.0031681260384378573
FOXC1	DSC2	0.46351818927124644	0.0
MNAT1	PTPN1	0.1903210591028605	1.3370095167997142E-5
ZMYND10	BBS5	0.317558903315162	0.0031681260384378573
AFF4	RPIA	0.33537918979333425	0.0031681260384378573
VPS36	ZMYM5	0.33006913521130343	1.3370095167997142E-5
TERF2	VPS4A	0.3054350716504007	4.956476429285317E-8
SKI	NOTCH1	0.3721036421514876	0.0031681260384378573
IRF3	PRPF31	0.7193663725453512	0.0031681260384378573
CCNL2	LOC339047	0.29323125522320154	4.956476429285317E-8
ENO1	ZNF587	0.3542975045165402	0.0031681260384378573
ZNF276	SNAI3	0.32706172909749975	4.956476429285317E-8
SIGIRR	FNDC3B	0.4785488714449957	4.956476429285317E-8
RPS14	RPL13A	0.6465799038755398	0.0
GAS7	TSPAN11	0.5470490520734053	1.3370095167997142E-5
GLI3	WDR35	0.302084907386124	4.956476429285317E-8
RIPK2	PTDSS1	0.3709440781282989	0.0031681260384378573
ZMYND19	EXOSC5	0.470213358548291	4.956476429285317E-8
SUV39H1	LAS1L	0.3718704232920341	0.0
RPS14	RPL10A	0.604928096461083	0.0
EED	TMEM123	0.2888685884289828	0.0031681260384378573
SMARCA5	TMEM184C	0.6029065024334413	0.0
EED	TMEM138	0.16988346688518252	1.3370095167997142E-5
THAP7	IFT27	0.4073178315592478	4.956476429285317E-8
TAF1D	SNORA8	0.5738474527208022	0.0
RCOR3	HECTD2	0.3286253209212848	1.3370095167997142E-5
RPS14	RPL18A	0.502969880956894	0.0
MBD3	TBK1	0.3802882555609046	0.0031681260384378573
KHSRP	UNC50	0.23429110155026595	1.3370095167997142E-5
APBB2	CLSTN2	0.38984021796934726	0.0
HBP1	C5orf41	0.45998906210693963	4.956476429285317E-8
ZMYND17	EGFL8	0.35198759559241566	0.0
ASXL2	DPP8	0.8372203618178433	0.0031681260384378573
CREBZF	LOC100128842	0.23644378576071468	0.0031681260384378573
ZNF787	STRN4	0.5063967545976841	1.3370095167997142E-5
LASS2	PITPNM3	0.2325849085743048	0.0031681260384378573
SORBS3	TNFSF12	0.4095129298398514	0.0
ZNF454	ZNF521	0.5023783520383733	4.956476429285317E-8
TRIM33	STXBP3	0.3645858070851763	0.0
TLR4	PIK3CG	0.6666606014838877	0.0
ZBTB5	MTAP	0.2890029001055039	1.3370095167997142E-5
FOXJ3	ZZZ3	0.4236260270730601	0.0031681260384378573
MRPL12	PDAP1	0.5349952614475102	1.3370095167997142E-5
TRIP13	RIPK2	0.36553412290817067	1.3370095167997142E-5
EHF	EGF	0.23171964027853553	0.0
SAP30L	FBXW11	0.4408939941200963	4.956476429285317E-8
ASCC3	IGF2R	0.4053619580196398	0.0
TFEC	NPL	0.5724405632336633	0.0
UIMC1	ZNF346	0.2330687996004833	0.0
EFCAB6	CCDC148	0.2991347485230289	0.0031681260384378573
KLF2	HSPH1	0.26212483088108884	0.0031681260384378573
TP63	AQP4	0.30924263338658164	0.0031681260384378573
DDX54	ERP29	0.4426530165228289	0.0
VPS25	NKIRAS2	0.3037826598094509	4.956476429285317E-8
UBE2V1	ATP5E	0.2771235160032564	1.3370095167997142E-5
MAZ	WDR34	0.5197112781375561	0.0031681260384378573
PRMT7	ELMO3	0.3825785956003232	0.0
ZNF384	LOC642846	0.2687900907687687	0.0
TCF3	CSNK1G2	0.46274950599850034	0.0
ZNF692	SRRT	0.43311853464813965	0.0031681260384378573
NEDD8	ROMO1	0.46092706568160635	1.3370095167997142E-5
ETV7	IRF1	0.5606429347491206	0.0
HOXB5	CYS1	0.34252032931700976	4.956476429285317E-8
POLR2K	TCEB1	0.7170328926409412	0.0
MITF	CAST	0.2979031580886641	1.3370095167997142E-5
CCNK	CINP	0.2361477290192132	4.956476429285317E-8
NOTCH4	USHBP1	0.8235772338949532	0.0
POLR2K	TCEA1	0.37681082426598483	4.956476429285317E-8
GRHL1	PVRL4	0.2322355678383665	0.0
PML	IFI16	0.36077472167279206	4.956476429285317E-8
NDNL2	POLR1A	0.19642367294086882	0.0031681260384378573
UBN1	RPL24	0.3093566341798278	1.3370095167997142E-5
CAMTA1	ACYP2	0.23140868317048502	0.0
ZEB2	SAMD4A	0.509311545826331	0.0
ZBTB11	NAA25	0.4411983843103339	1.3370095167997142E-5
ZBTB41	COG2	0.3541245619238109	0.0031681260384378573
ZNF192	ZC3H13	0.5433309566445184	0.0031681260384378573
ZNF131	SKP2	0.34111953576264464	0.0031681260384378573
SAFB	CCDC9	0.5437822956594948	1.3370095167997142E-5
E2F5	B3GALNT1	0.23932271767018953	0.0031681260384378573
TWIST2	MFAP4	0.677386635753532	0.0
SRFBP1	WDR36	0.5832105237793203	0.0
ADNP	ATP9A	0.4237223960281357	0.0
ZBTB45	IRF2BP1	0.6191526682693252	0.0
CTCF	HSDL1	0.31224252595152446	1.3370095167997142E-5
ZFR	NFXL1	0.38114999670173644	0.0031681260384378573
ZNF263	ZNF174	0.46801233546028065	0.0
ZFYVE1	ALDH6A1	0.39959276987507836	0.0
TRIM28	LIG1	0.46325261958093156	1.3370095167997142E-5
ZGPAT	FKBP2	0.5634121465642075	1.3370095167997142E-5
ZBTB8OS	AK2	0.3274709453596018	0.0
HEXIM1	SFT2D2	0.3050902114859906	0.0031681260384378573
ACVRL1	OAF	0.5805755017246419	0.0
HOMEZ	AP4S1	0.19045843119249928	0.0031681260384378573
WWP1	C6orf211	0.46415413673429856	0.0
SIRT6	LOC407835	0.4349260543278065	1.3370095167997142E-5
SOX10	EPHB3	0.31348508586698304	1.3370095167997142E-5
SOX10	EPHB1	0.6067501625973204	4.956476429285317E-8
ZNF90	ZNF682	0.2130935789433229	1.3370095167997142E-5
ADNP2	PIGN	0.3536620305306828	0.0
BRCA2	CLSPN	0.602194530202183	0.0
ZRANB2	EIF4A2	0.22653883196505337	0.0
MAZ	SLC25A22	0.4652192554206594	4.956476429285317E-8
KCNH4	MFNG	0.34255529716307986	1.3370095167997142E-5
ZEB1	PPFIA2	0.4997652869856241	0.0
ZDHHC8	LTBP4	0.2816225213912482	0.0031681260384378573
AGRN	AHDC1	0.2610784218001463	0.0031681260384378573
ZNF263	ZNF213	0.3690311504473074	0.0031681260384378573
ZFPM2	XG	0.5211670745321995	0.0031681260384378573
SIRT6	OAZ1	0.5568061471366001	0.0031681260384378573
FOXQ1	C5orf46	0.2904481232329233	0.0
ZNF90	ZNF732	0.1689867777587113	0.0031681260384378573
SLC11A1	SLC16A10	0.22109868361702412	0.0031681260384378573
ZEB1	ELK3	0.687184844123087	0.0031681260384378573
WHSC1L1	LOC728024	0.27135134117939463	0.0031681260384378573
JMJD6	NARF	0.3935064111239148	4.956476429285317E-8
MAML2	MOBKL2B	0.6328526911556682	1.3370095167997142E-5
WHSC1L1	MCPH1	0.3358644044893923	4.956476429285317E-8
SAP130	UGGT1	0.395873199543181	0.0
SCAND1	SSBP4	0.596443391022216	1.3370095167997142E-5
MAML2	LUZP1	0.5675479752151972	4.956476429285317E-8
RARA	SLC9A3R1	0.3775092745176624	0.0
ZNF3	ARMC10	0.28284906848873315	0.0
SPIB	PTPRCAP	0.688265371998914	0.0
ZNF407	WDR7	0.409976814371862	1.3370095167997142E-5
ZNF688	MYST1	0.5180689790285238	1.3370095167997142E-5
CREB3L2	ARFGAP3	0.2287625264894253	0.0031681260384378573
EID2B	LOC147727	0.29667225437517597	0.0
TCEB1	SEC61G	0.41322948531902387	0.0
ELK3	KLF7	0.40668385223439807	0.0031681260384378573
ZC3H11A	MIA3	0.38568996048255944	0.0031681260384378573
ZNF646	RNF40	0.5110968602939132	0.0
TFEC	NCEH1	0.21212774716624527	0.0031681260384378573
ZNF428	C1orf86	0.565429044410082	0.0031681260384378573
ZNF524	ATP5D	0.6824865776926873	0.0
MRPL12	ARHGDIA	0.6808083304021086	0.0
APEX1	MRPL52	0.3138213823730448	1.3370095167997142E-5
SLC30A9	C4orf34	0.3557533634172614	0.0031681260384378573
CSDA	FOXC1	0.4826999437943472	0.0
TGIF2	SNHG4	0.22571872583321229	0.0031681260384378573
CNBP	MRPS22	0.24707957220864324	0.0
ZNRD1	TRIM27	0.3882743154131132	0.0031681260384378573
PNRC2	PPP1R8	0.1993023156171212	0.0031681260384378573
LASS6	BZW1	0.2740407088542282	1.3370095167997142E-5
CBX6	ZC3H7B	0.34155401722819	0.0
ATF2	CCNI	0.41642944608323007	0.0031681260384378573
HOMEZ	ZNF823	0.2289179821693148	1.3370095167997142E-5
ZMAT1	KIAA1407	0.3093609621485609	0.0031681260384378573
SETD7	DHX34	0.38781954612720826	4.956476429285317E-8
ASCC3	PANX1	0.26457630647844965	0.0031681260384378573
NLRP3	C20orf197	0.31366777519585365	0.0
FOXC1	DNER	0.3881808256555179	0.0031681260384378573
LZTFL1	NUDT12	0.3705350215356247	4.956476429285317E-8
ZNF853	KCNC1	0.18917225550257322	0.0031681260384378573
ZNF695	RPP40	0.3275944958813971	1.3370095167997142E-5
AIP	DRAP1	0.4736774410780402	0.0031681260384378573
HDAC6	PHKA2	0.17373415939815104	4.956476429285317E-8
ACVRL1	HLX	0.5187516798068488	0.0031681260384378573
ALX3	FAM40A	0.18888944065914615	0.0031681260384378573
MEIS2	JAM3	0.62410062831912	0.0
PTRF	PHLDB1	0.7085525428264778	0.0
EN1	PRRX1	0.41782219160030837	4.956476429285317E-8
EN1	PRRX2	0.3847008073570086	0.0031681260384378573
MED29	NAPA	0.3540566561945777	0.0
POLR3K	FAM195A	0.48164343546389166	0.0
ASXL2	ZNHIT1	0.5957513665146212	1.3370095167997142E-5
STAT1	CXCL9	0.4622062469307433	0.0031681260384378573
CXXC1	MBD1	0.5280849873844693	0.0
RNF14	PCBD2	0.2850500412842605	0.0031681260384378573
SLTM	BRD2	0.26086780248779307	0.0031681260384378573
ZEB1	KIAA1462	1.0600579072912932	0.0
PRDM16	SHE	0.6614847879986233	0.0
TIGD6	FAM114A2	0.3243726353973381	0.0
ZNF25	RNF146	0.2798087790254776	1.3370095167997142E-5
ARID4B	RPS6KC1	0.4035329192639576	0.0031681260384378573
SSRP1	ANP32B	0.3071884374904843	0.0031681260384378573
CRK	PITPNA	0.2447298529062033	0.0
HCFC1	ATXN2L	0.26366344558661897	0.0
YBX1	PDHA1	0.3197900064105889	4.956476429285317E-8
FLII	WDR81	0.3410806274024832	0.0
FOXH1	MAPK15	0.28470666575858805	1.3370095167997142E-5
GTF2H5	RWDD1	0.31856696697019987	0.0
ZNF607	ZNF793	0.3646139205286628	1.3370095167997142E-5
ZFAND1	EIF3E	0.3250892982780448	0.0
CCNL2	LGALS4	0.2559231504047399	4.956476429285317E-8
FOXK2	EFTUD2	0.3070712520242924	0.0
STK36	USP40	0.2520789249256805	4.956476429285317E-8
MORC2	CCNH	0.31869512214082674	4.956476429285317E-8
MRPL12	GALK1	0.5589353634752199	0.0
ARID4A	ZFYVE26	0.39990694179301584	4.956476429285317E-8
ZNF280C	OCEL1	0.37570750813959525	4.956476429285317E-8
RUVBL1	MCM2	0.4825466773922402	0.0
DMTF1	SPDYE5	0.2970897904777446	4.956476429285317E-8
DMTF1	SPDYE1	0.2941898252805464	4.956476429285317E-8
ATRX	DDX3X	0.5841882265101555	1.3370095167997142E-5
MCM8	KNTC1	0.49990512462444253	1.3370095167997142E-5
POU6F1	FLJ43663	0.2666408387024015	0.0031681260384378573
ZBTB38	LSM4	0.5831029405820061	1.3370095167997142E-5
LDB2	GNG11	0.9185930950923394	0.0
NRIP2	SRL	0.5906134084921576	0.0
HOXD11	ADM	0.18794940233498458	0.0031681260384378573
TFEC	CYBB	0.9579089176955644	0.0
MAML3	BAZ2B	0.38933631152884435	4.956476429285317E-8
ZBTB9	VPS52	0.27569077982020596	0.0
MRPL28	RALY	0.5393687528392904	1.3370095167997142E-5
MZF1	ACTR2	0.38503230880184014	0.0031681260384378573
TAX1BP3	ACTB	0.39269502467492484	0.0
PEX14	CORT	0.34048938422207653	1.3370095167997142E-5
IFNAR2	SEL1L3	0.4332782445643737	0.0
IRF3	ZFAND2B	0.4303663265128034	1.3370095167997142E-5
MAX	COQ6	0.22847841070552163	1.3370095167997142E-5
PPP2CA	MCCC2	0.3151573178937228	0.0031681260384378573
LZTR1	SAPS2	0.3517777319599637	4.956476429285317E-8
NPM1	KHDRBS1	0.23360544906731281	0.0
NR5A2	CXorf36	0.7573671429198072	0.0
TCEA2	ACBD4	0.3739134444580511	1.3370095167997142E-5
ZBTB48	SYTL1	0.4077351290311191	0.0031681260384378573
HCLS1	GPSM3	0.8778543070515028	0.0
ARNT2	ARHGAP10	0.2854898672104268	1.3370095167997142E-5
ZNF446	MZF1	0.6159517381304747	0.0
BANP	C16orf7	0.41142443232700315	4.956476429285317E-8
ILF2	TFB2M	0.35050777578299586	0.0
SLC11A1	GLT25D1	0.2721610375734411	0.0031681260384378573
ZRANB1	C10orf137	0.3076283532065525	0.0
BRD8	ZFP62	0.32082860803617963	1.3370095167997142E-5
PHF1	HDAC7	0.3484199760404193	1.3370095167997142E-5
BMP2	PTX3	0.5389931644400208	0.0031681260384378573
ERCC8	GPBP1	0.31010818797432743	1.3370095167997142E-5
UBE2N	HOOK2	0.23542857364373115	0.0031681260384378573
ZNF395	EXTL3	0.26505170715652976	4.956476429285317E-8
MBD3	MRPL4	0.5734885172970496	0.0
HCFC2	RANGAP1	0.4178855064164386	0.0031681260384378573
GMCL1	FAM73A	0.5334634181637499	1.3370095167997142E-5
